SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Regione;FullSiteCode;Elevation_flag
61;CHIARI;Chiari;9.92256995;45.51226515;130;Lombardia;OD:CHIARI;1
62;CHIAVENNA;Chiavenna;9.39750593;46.3162309;332;Lombardia;OD:CHIAVENNA;1
63;CICOGNA;Cicogna;8.48530467;46.00068573;845;Lombardia;OD:CICOGNA;1
64;CLUSONE;Clusone;9.94947016;45.88547257;622;Lombardia;OD:CLUSONE;1
65;CODELAGO;Codelago;8.28529669;46.3506977;2253;Lombardia;OD:CODELAGO;1
66;CODERA;Codera;9.47806095;46.25360745;1068;Lombardia;OD:CODERA;1
67;CODOGNO;Codogno;9.72089563;45.16186373;58;Lombardia;OD:CODOGNO;1
68;COMO;Como;9.07755203;45.81312489;234;Lombardia;OD:COMO;1
69;COMO_VILLAGENO;Como_-_Villa_Geno;9.08110816;45.8208304;336;Lombardia;OD:COMO_VILLAGENO;1
70;CONCESIO;Concesio;10.20474932;45.60667384;219;Lombardia;OD:CONCESIO;1
71;COSTA_MASNAGA;Costa_Masnaga;9.28534163;45.76734454;276;Lombardia;OD:COSTA_MASNAGA;1
72;CREMA;Crema_-_via_Camporelle;9.69786813;45.36895922;77;Lombardia;OD:CREMA;1
73;CREMELLA;Cremella;9.30382338;45.73995168;355;Lombardia;OD:CREMELLA;1
74;CREMONA;Cremona;10.02891343;45.13461409;45;Lombardia;OD:CREMONA;1
75;CREVA_DIGA;Creva_Diga;8.76659348;45.99168283;315;Lombardia;OD:CREVA_DIGA;1
76;CUVIO;Cuvio;8.73531583;45.90068268;290;Lombardia;OD:CUVIO;1
77;DAZARE;Dazare;10.45408967;45.86789439;1176;Lombardia;OD:DAZARE;1
78;DEVERO_ALPE;Devero_Alpe;8.26862922;46.31736302;1761;Lombardia;OD:DEVERO_ALPE;1
79;DEZZO_DI_SCALVE;Dezzo_di_Scalve_-_Azzone;10.10354701;45.97791321;906;Lombardia;OD:DEZZO_DI_SCALVE;1
80;DOMODOSSOLA;Domodossola;8.30277355;46.11027493;267;Lombardia;OD:DOMODOSSOLA;1
82;EDOLO;Edolo;10.34044482;46.16922649;663;Lombardia;OD:EDOLO;1
83;ENDINE_GAIANO;Endine_Gaiano;9.96870669;45.81178796;1311;Lombardia;OD:ENDINE_GAIANO;1
84;FAGGETO_LARIO;Faggeto_Lario;9.14972297;45.86418744;251;Lombardia;OD:FAGGETO_LARIO;1
85;FONTANELLA;Fontanella;9.8030819;45.46608356;101;Lombardia;OD:FONTANELLA;1
86;FOPPOLO;Foppolo;9.75331051;46.04388607;1650;Lombardia;OD:FOPPOLO;1
87;FORNI_S_GIACOMO;Forni_S-Giacomo;10.56258198;46.42021282;2261;Lombardia;OD:FORNI_S_GIACOMO;1
88;FORNO;Forno;8.28529355;45.93402031;1007;Lombardia;OD:FORNO;1
90;FRAINE;Fraine_-_Pisogne;10.15694095;45.81619076;979;Lombardia;OD:FRAINE;1
91;FUENTES;Fuentes_-_S.Agata;9.41227482;46.15032926;202;Lombardia;OD:FUENTES;1
92;FUSINO;Fusino_-_diga_di_monte;10.24917746;46.32709164;1248;Lombardia;OD:FUSINO;1
93;GANDINO;Gandino;9.90203242;45.81179209;565;Lombardia;OD:GANDINO;1
94;GANDOSSO;Gandosso;9.885368;45.66734175;434;Lombardia;OD:GANDOSSO;1
95;GARDONE_VALTRO;Gardone_Val_Trompia_P;10.18661984;45.69242488;390;Lombardia;OD:GARDONE_VALTRO;1
96;GARZENO;Garzeno;9.24785168;46.13518174;806;Lombardia;OD:GARZENO;1
97;GAVARDO;Gavardo;10.44108677;45.59235938;222;Lombardia;OD:GAVARDO;1
98;GAVARDO_S;Gavardo_s;10.44089858;45.59201972;222;Lombardia;OD:GAVARDO_S;1
99;GAVER;Gaver;10.45866125;45.93688642;1680;Lombardia;OD:GAVER;1
100;GAVIRATE;Lago_di_Varese_alla__Darsena_Magg;8.70243904;45.8352333;243;Lombardia;OD:GAVIRATE;1
101;GAZZUOLO;Gazzuolo;10.55007284;45.04829917;22;Lombardia;OD:GAZZUOLO;1
102;GEROLA_ALTA;Gerola_Alta;9.5503868;46.05362559;1243;Lombardia;OD:GEROLA_ALTA;1
103;GHEDI;Ghedi;10.2631401;45.39806734;78;Lombardia;OD:GHEDI;1
104;GOITO_CALLIERA;Calliera_di_Goito;10.65795764;45.24258954;36;Lombardia;OD:GOITO_CALLIERA;1
105;GOITO_CERLONGO;Cerlongo_di_Goito;10.65914764;45.27865457;47;Lombardia;OD:GOITO_CERLONGO;1
106;GONZAGA;Gonzaga;10.80762063;44.95066191;19;Lombardia;OD:GONZAGA;1
107;GOVERNOLO;Governolo;10.95564532;45.08424032;17;Lombardia;OD:GOVERNOLO;1
108;GROMO;Gromo;9.91870714;45.9673455;848;Lombardia;OD:GROMO;1
109;GROSOTTO;Grosotto;10.26479315;46.28634179;612;Lombardia;OD:GROSOTTO;1
111;GUIDIZZOLO;Guidizzolo;10.59108005;45.31726514;63;Lombardia;OD:GUIDIZZOLO;1
112;INTROBIO_FORNET;Introbio_C-Le_Fornetto;9.45202026;45.96735018;663;Lombardia;OD:INTROBIO_FORNET;1
113;ISOLATO;Isolato;9.33535302;46.43402197;1384;Lombardia;OD:ISOLATO;1
114;ISPRA;Ispra;8.62735404;45.80155835;233;Lombardia;OD:ISPRA;1
115;LAMBRUGO;Lambrugo;9.24923979;45.76310762;256;Lombardia;OD:LAMBRUGO;1
116;LANZADA;Lanzada;9.87564775;46.26873635;1079;Lombardia;OD:LANZADA;1
117;LAVENA_PTE_TRES;Lavena_Ponte_Tresa;8.87224107;45.95618952;316;Lombardia;OD:LAVENA_PTE_TRES;1
118;LAVENONE;Lavenone;10.42428268;45.73400717;863;Lombardia;OD:LAVENONE;1
119;LAZISE;Lazise;10.73540489;45.50066874;87;Lombardia;OD:LAZISE;1
120;LE_PRESE;Le_Prese__-_Sondalo;10.35536584;46.35014458;976;Lombardia;OD:LE_PRESE;1
121;LESA;Lesa;8.56864049;45.83401482;199;Lombardia;OD:LESA;1
123;LG_ARNO;Lago_di_Arno;10.4299215;46.04818603;1893;Lombardia;OD:LG_ARNO;1
124;LG_AVIO;Lago_di_Avio;10.47262272;46.19817015;1929;Lombardia;OD:LG_AVIO;1
125;LG_CINGINO;Lago_Cingino;8.03528224;46.03402194;2588;Lombardia;OD:LG_CINGINO;1
126;LG_DELIO;Lago_Delio;8.75142784;46.07420974;1001;Lombardia;OD:LG_DELIO;1
127;LG_DIAVOLO;Lago_Del_Diavolo;9.8667199;46.04191478;2313;Lombardia;OD:LG_DIAVOLO;1
128;LG_FREGABOLGIA;Lago_Fregabolgia;9.86088913;46.02391543;2036;Lombardia;OD:LG_FREGABOLGIA;1
129;LG_GEMELLI;Lago_Gemelli;9.8109117;45.98543544;2145;Lombardia;OD:LG_GEMELLI;1
