SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_flag;FullSiteCode;cod_rete;cod_reg;nota
3542;3542;PONTE FELCINO;12.435;43.127;202;1;3542;NA;10;NA
453;453;PONTE NUOVO;12.429;43.01;176;1;453;NA;10;NA
251;251;PONTE OSTERIA;12.056;42.874;259;1;251;NA;10;NA
1521;1521;PONTE ROSCIANO;12.446;43.025;178;1;1521;NA;10;NA
252;252;PONTE SANTA MARIA;12.021;42.896;241;1;252;NA;10;NA
4512;4512;PONTE TRESA;11.977;43.013;259;1;4512;NA;10;NA
253;253;PONTICELLI;11.969;42.932;249;1;253;NA;10;NA
4959;4959;PORNELLO;12.201;42.875;479;1;4959;NA;10;NA
4855;4855;PRODO;12.235;42.768;431;1;4855;NA;10;NA
798;798;RIPALVELLA;12.3;42.843;453;1;798;NA;10;NA
794;794;SAN BENEDETTO VECCHIO;12.464;43.437;679;1;794;NA;10;NA
793;793;SAN BIAGIO DELLA VALLE;12.28;43.017;237;1;793;NA;10;NA
3537;3537;SAN GEMINI;12.54;42.609;255;1;3537;NA;10;NA
750;750;SAN SAVINO;12.186;43.106;273;1;750;NA;10;NA
799;799;SAN SILVESTRO;12.674;42.756;369;1;799;NA;10;NA
772;772;SANTA LUCIA;12.239;43.422;269;1;772;NA;10;NA
4848;4848;SELLANO;12.922;42.888;596;1;4848;NA;10;NA
3540;3540;SERRAPARTUCCI;12.391;43.324;314;1;3540;NA;10;NA
2002;2002;SPOLETO;12.739;42.756;323;1;2002;NA;10;NA
3549;3549;TERNI;12.65;42.56;129;1;3549;NA;10;NA
268;268;TODI;12.41;42.787;211;1;268;NA;10;NA
774;774;TODI NAIA;12.385;42.768;209;1;774;NA;10;NA
4954;4954;TORRE DELL'OLMO;12.695;43.319;509;1;4954;NA;10;NA
1517;1517;TORRE ORSINA;12.74;42.572;230;1;1517;NA;10;NA
5216;5216;TRESA;12.059;43.049;274;1;5216;NA;10;NA
4830;4830;TRESTINA;12.237;43.358;272;1;4830;NA;10;NA
2001;2001;UMBERTIDE;12.35;43.313;322;1;2001;NA;10;NA
1682;1682;VALLO DI NERA;12.86;42.757;414;1;1682;NA;10;NA
1679;1679;VALTOPINA;12.756;43.053;384;1;1679;NA;10;NA
2000;2000;VERGHERETO;12.095;43.777;1168;1;2000;NA;10;NA
