SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_flag;FullSiteCode;cod_rete;cod_reg;nota
105;3570;Castelbuono a Ponte Vecchio;14.100978;37.949158;238;1;OD:3570;NA;19;NA
106;3580;Imera Settendrionale a Scillato;13.918471;37.840543;290;1;OD:3580;NA;19;NA
107;360;Tusa;14.235875;37.972913;560;1;OD:360;NA;19;NA
108;3630;Milicia a Milicia;13.505685;38.00277;149;1;OD:3630;NA;19;NA
109;3640;Eleuterio a Lupo;13.37263;37.901378;538;1;OD:3640;NA;19;NA
110;3670;Oreto a Parco;13.303466;38.064715;173;1;OD:3670;NA;19;NA
111;3690;Jato a Fellamonica;13.13234;37.96277;228;1;OD:3690;NA;19;NA
113;3830;Platani a Passofonduto;13.680142;37.491095;224;1;OD:3830;NA;19;NA
114;3860;Imera Meridionale a Petralia;14.084315;37.80305;882;1;OD:3860;NA;19;NA
115;3900;Salso a Monzanaro;14.16432;37.67055;415;1;OD:3900;NA;19;NA
116;3910;Imera Meridionale a Cinque Archi;14.132088;37.603881;368;1;OD:3910;NA;19;NA
117;3950;Imera Meridionale a Besaro;14.085987;37.433598;267;1;OD:3950;NA;19;NA
118;3960;Imera Merionale a Drasi;13.993483;37.206928;82;1;OD:3960;NA;19;NA
119;3980;Tellaro a Castelluccio;14.920717;36.929998;180;1;OD:3980;NA;19;NA
121;4070;Saraceno a Chiusitta;14.82962;37.932502;1209;1;OD:4070;NA;19;NA
122;4080;Troina a Serravalle;14.795446;37.80528;565;1;OD:4080;NA;19;NA
123;410;Pomieri;14.058979;37.856799;1333;1;OD:410;NA;19;NA
124;4100;Salso a Ponte Gagliano;14.532104;37.674439;419;1;OD:4100;NA;19;NA
125;4150;Flascio a Ponte Flascio;14.888228;37.869443;884;1;OD:4150;NA;19;NA
126;4180;Alcantara a Moio;15.056293;37.896389;530;1;OD:4180;NA;19;NA
127;430;Castelbuono;14.089174;37.929744;390;1;OD:430;NA;19;NA
128;450;Piano Formaggio;14.004754;37.882271;1298;1;OD:450;NA;19;NA
129;470;Cefalù;14.016339;38.033856;58;1;OD:470;NA;19;NA
130;480;Collesano;13.937667;37.918019;519;1;OD:480;NA;19;NA
