SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_flag;FullSiteCode;cod_rete;cod_reg;nota
81;127090;Ponte Annibale;14.26;41.13072222;73;1;OD:127090;NA;15;NA
82;127100;Ponte Limatola;14.40147222;41.14719444;43;1;OD:127100;NA;15;NA
83;127110;Quattroventi;14.21241667;41.35291667;111;1;OD:127110;NA;15;NA
85;127130;Ponte Valentino;14.83602778;41.14166667;147;1;OD:127130;NA;15;NA
90;127210;Castel Volturno;13.93997222;41.03388889;2;1;OD:127210;NA;15;NA
91;127220;Sele alla Foce;14.94891667;40.48116667;1;1;OD:127220;NA;15;NA
92;127230;Cologna;14.77588889;40.71919444;221;1;OD:127230;NA;15;NA
93;127240;Pontecagnano;14.86644444;40.64255556;26;1;OD:127240;NA;15;NA
94;127250;Battipaglia Idro;14.98252778;40.61413889;73;1;OD:127250;NA;15;NA
95;127260;Ravello;14.61469444;40.65672222;319;1;OD:127260;NA;15;NA
98;127290;Roccamonfina;13.96822222;41.27697222;588;1;OD:127290;NA;15;NA
99;127300;Colle Sannita;14.83936111;41.36883333;762;1;OD:127300;NA;15;NA
100;127310;Castelfranco in Miscano;15.08822222;41.29952778;724;1;OD:127310;NA;15;NA
101;127320;Ariano Irpino;15.08541667;41.14852778;634;1;OD:127320;NA;15;NA
102;127330;Luogosano;15.00311111;40.98394444;409;1;OD:127330;NA;15;NA
103;127340;Pietrastornina;14.73419444;40.99269444;409;1;OD:127340;NA;15;NA
104;127350;Castiglione del Genovesi;14.84830556;40.72002778;514;1;OD:127350;NA;15;NA
106;127370;Baronissi;14.76627778;40.75127778;200;1;OD:127370;NA;15;NA
108;127390;Altavilla Irpina;14.78386111;41.00627778;381;1;OD:127390;NA;15;NA
109;127400;Avella;14.59511111;40.95938889;215;1;OD:127400;NA;15;NA
110;127410;Avellino-Genio Civile;14.78358333;40.91197222;346;1;OD:127410;NA;15;NA
111;127420;Serino;14.84452778;40.89136111;336;1;OD:127420;NA;15;NA
112;127430;Cusano Mutri;14.52055556;41.32766667;372;1;OD:127430;NA;15;NA
113;127440;Ercolano;14.37244444;40.82555556;207;1;OD:127440;NA;15;NA
114;127450;Sorrento;14.38233333;40.62991667;26;1;OD:127450;NA;15;NA
115;127460;Agerola;14.545;40.63825;601;1;OD:127460;NA;15;NA
116;127470;Gragnano;14.52638889;40.68652778;249;1;OD:127470;NA;15;NA
117;127480;Maiori;14.63958333;40.65038889;106;1;OD:127480;NA;15;NA
118;127490;Amalfi;14.57958333;40.62227778;119;1;OD:127490;NA;15;NA
119;127500;Cetara;14.70261111;40.65016667;143;1;OD:127500;NA;15;NA
120;127510;Tramonti;14.64622222;40.70280556;511;1;OD:127510;NA;15;NA
121;127530;Pontelatone;14.24183333;41.20436111;196;1;OD:127530;NA;15;NA
122;145320;Rocchetta;14.97075;41.12461111;523;1;OD:145320;NA;15;NA
123;145330;Montecorvino Rovella;14.98394444;40.66236111;144;1;OD:145330;NA;15;NA
124;145340;Roccadaspide;15.17036111;40.47597222;371;1;OD:145340;NA;15;NA
125;145350;Morigerati;15.56183333;40.14394444;404;1;OD:145350;NA;15;NA
126;145360;Moiano;14.46388889;40.6535;531;1;OD:145360;NA;15;NA
127;145370;Positano;14.50344444;40.6305;429;1;OD:145370;NA;15;NA
128;145380;Pizzolano;14.78663889;40.78502778;334;1;OD:145380;NA;15;NA
129;145390;Sala Consilina;15.60305556;40.39433333;785;1;OD:145390;NA;15;NA
130;145400;Vallo della Lucania;15.26261111;40.22988889;371;1;OD:145400;NA;15;NA
131;145410;Palma Campania;14.56094444;40.87488889;87;1;OD:145410;NA;15;NA
132;145430;Capaccio;14.96594444;40.46847222;3;1;OD:145430;NA;15;NA
133;145440;Morcone;14.66602778;41.33536111;583;1;OD:145440;NA;15;NA
134;145450;S.Maria a Vico;14.48602778;41.02758333;109;1;OD:145450;NA;15;NA
135;145460;Letino;14.25302778;41.45391667;954;1;OD:145460;NA;15;NA
136;145470;Cassano Irpino;15.02944444;40.88008333;461;1;OD:145470;NA;15;NA
137;145480;Rocca d'Evandro;13.88997222;41.40583333;23;1;OD:145480;NA;15;NA
138;145490;Omignano Scalo;15.12997222;40.25769444;40;1;OD:145490;NA;15;NA
139;145500;Alfano;15.43113889;40.17525;210;1;OD:145500;NA;15;NA
140;145510;Mugnano del Cardinale;14.62530556;40.941305560000004;236;1;OD:145510;NA;15;NA
141;145520;Melito Irpino;15.05355556;41.09102778;347;1;OD:145520;NA;15;NA
142;145530;Pago Veiano;14.89761111;41.25983333;287;1;OD:145530;NA;15;NA
143;145540;Capua;14.20833333;41.10886111;24;1;OD:145540;NA;15;NA
144;145550;Sicignano;15.29258333;40.60469444;201;1;OD:145550;NA;15;NA
145;145560;S.Marzano Sarno;14.57330556;40.77994444;15;1;OD:145560;NA;15;NA
146;145570;Sala Consilina Tanagro;15.57152778;40.39119444;453;1;OD:145570;NA;15;NA
147;145580;Morigerati Bussento;15.54394444;40.134;148;1;OD:145580;NA;15;NA
148;145590;Albanella Calore;15.04280556;40.51208333;24;1;OD:145590;NA;15;NA
149;145600;Costa dei Corvi;15.35163889;40.63736111;550;1;OD:145600;NA;15;NA
150;145610;S.Agata dei Goti Isclero;14.464;41.10236111;76;1;OD:145610;NA;15;NA
151;145620;Ailano;14.17280556;41.38247222;124;1;OD:145620;NA;15;NA
152;145630;Cicciano;14.54094444;40.95911111;54;1;OD:145630;NA;15;NA
153;145690;Agerola METEO;14.54061111;40.64683333;818;1;OD:145690;NA;15;NA
154;145700;Ariano Irpino METEO;15.13608333;41.19661111;626;1;OD:145700;NA;15;NA
155;145710;S.Marco Evangelista METEO;14.33586111;41.0225;31;1;OD:145710;NA;15;NA
156;145720;Benevento METEO;14.82502778;41.11505556;239;1;OD:145720;NA;15;NA
157;145730;Rocca d'Evandro METEO;13.88016667;41.42461111;62;1;OD:145730;NA;15;NA
158;145740;Cellole METEO;13.83833333;41.19636111;8;1;OD:145740;NA;15;NA
159;145750;Conza della Campania METEO;15.28191667;40.86197222;741;1;OD:145750;NA;15;NA
160;145760;Montella METEO;15.03936111;40.83847222;510;1;OD:145760;NA;15;NA
161;145770;Montesano Marcellana METEO;15.66013889;40.25558333;526;1;OD:145770;NA;15;NA
162;145780;Nisida METEO;14.16383333;40.79372222;15;1;OD:145780;NA;15;NA
163;145790;Postiglione METEO;15.23691667;40.56188889;668;1;OD:145790;NA;15;NA
