SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_flag;FullSiteCode;cod_rete;cod_reg;nota
80;194;Posina a Bazzoni;11.2932;45.8011;477;1;OD:194;NA;5;NA
81;195;Farra di Soligo;12.1048;45.9015;197;1;OD:195;NA;5;NA
82;196;Oderzo;12.52447;45.76503;8;1;OD:196;NA;5;NA
83;197;Maser;11.94258;45.77817;102;1;OD:197;NA;5;NA
84;198;Breda di Piave;12.33814;45.71705;21;1;OD:198;NA;5;NA
85;199;Longarone;12.30382;46.26092;434;1;OD:199;NA;5;NA
86;2;Cordevole a la Vizza;11.8487;46.4883;1882;1;OD:2;NA;5;NA
87;200;Lamon;11.74661;46.04918;586;1;OD:200;NA;5;NA
88;201;Monte Grande (Teolo);11.67305;45.36126;347;1;OD:201;NA;5;NA
89;203;Passo Valles;11.80182;46.33847;2001;1;OD:203;NA;5;NA
90;204;Ponte di Piave;12.52452;45.7165;5;1;OD:204;NA;5;NA
91;21;Sant'Andrea (Gosaldo);11.95784;46.22896;1279;1;OD:21;NA;5;NA
92;211;Codevigo - Ca' di Mezzo;12.14528;45.22624;1;1;OD:211;NA;5;NA
93;214;Boite a Podestagno;12.1089;46.5949;1433;1;OD:214;NA;5;NA
94;216;Cansiglio - Tramedere;12.41478;46.07684;1014;1;OD:216;NA;5;NA
95;217;Feltre;11.89484;46.01553;272;1;OD:217;NA;5;NA
96;218;Asiago - aeroporto;11.51124;45.88276;1017;1;OD:218;NA;5;NA
97;219;Rovina di Cancia (Borca di Cadore);12.24284;46.4365;1508;1;OD:219;NA;5;NA
98;22;Sant'Antonio Tortal;12.15469;46.04768;568;1;OD:22;NA;5;NA
99;220;Treviso;12.22123;45.68049;18;1;OD:220;NA;5;NA
100;221;Trecenta;11.42688;45.021;10;1;OD:221;NA;5;NA
101;223;Falcade;11.86967;46.35478;1172;1;OD:223;NA;5;NA
102;224;Valle di Cadore;12.33254;46.41477;738;1;OD:224;NA;5;NA
103;227;Mogliano Veneto;12.308;45.58008;5;1;OD:227;NA;5;NA
104;230;Campagna Lupia - Valle Averto;12.14177;45.34876;1;1;OD:230;NA;5;NA
105;231;Sant'Apollinare (Rovigo);11.8262;45.03274;3;1;OD:231;NA;5;NA
106;232;Bassano del Grappa;11.73052;45.7843;136;1;OD:232;NA;5;NA
107;234;Padova - Orto Botanico;11.88057;45.39799;14;1;OD:234;NA;5;NA
108;235;Soffranco;12.24293;46.27748;804;1;OD:235;NA;5;NA
109;236;San Martino d'Alpago;12.39696;46.17982;805;1;OD:236;NA;5;NA
110;237;Cortina d'Ampezzo - Gilardon;12.1276;46.53602;1216;1;OD:237;NA;5;NA
111;238;Misurina;12.25027;46.57574;1810;1;OD:238;NA;5;NA
112;239;Col di Pra';11.92904;46.29539;895;1;OD:239;NA;5;NA
113;240;Vittorio Veneto;12.30779;45.98479;136;1;OD:240;NA;5;NA
114;242;Fiorentina a Sottorovei;12.0112;46.4394;1258;1;OD:242;NA;5;NA
115;245;Quero;11.93976;45.92482;221;1;OD:245;NA;5;NA
116;246;Costalta;12.57575;46.5781;1195;1;OD:246;NA;5;NA
117;247;Casamazzagno;12.5158;46.59322;1370;1;OD:247;NA;5;NA
118;248;Piana di Marcesina - Rendole;11.6125;45.94867;1309;1;OD:248;NA;5;NA
119;25;Sospirolo;12.07569;46.13997;363;1;OD:25;NA;5;NA
120;251;Bosco Chiesanuova;11.03898;45.6187;1028;1;OD:251;NA;5;NA
121;252;Venezia - Istituto Cavanis;12.3283;45.4293;1;1;OD:252;NA;5;NA
122;253;Valeggio sul Mincio;10.73204;45.35985;105;1;OD:253;NA;5;NA
123;260;Colognola ai Colli;11.22297;45.42442;48;1;OD:260;NA;5;NA
124;262;Valpore (Seren del Grappa);11.80628;45.89662;1266;1;OD:262;NA;5;NA
125;264;Belluno - aeroporto;12.24532;46.16369;370;1;OD:264;NA;5;NA
126;265;Galzignano - Ca' Demia;11.74292;45.29948;5;1;OD:265;NA;5;NA
127;266;Santa Giustina Bellunese;12.07269;46.07774;279;1;OD:266;NA;5;NA
128;268;Sella Ciampigotto;12.58485;46.48625;1778;1;OD:268;NA;5;NA
129;270;Adige a Albaredo ;11.2664;45.3125;22;1;OD:270;NA;5;NA
130;271;Piave a Belluno ;12.2283;46.1272;413;1;OD:271;NA;5;NA
131;273;Alpone a Monteforte ;11.2872;45.4139;35;1;OD:273;NA;5;NA
132;276;Timonchio a Ponte Marchese ;11.5367;45.5747;39;1;OD:276;NA;5;NA
133;277;Cordevole a Ponte Mas ;12.1272;46.1456;383;1;OD:277;NA;5;NA
134;278;Agno a Recoaro Terme ;11.2117;45.6958;670;1;OD:278;NA;5;NA
135;28;Monte Cesen;12.02154;45.94433;1480;1;OD:28;NA;5;NA
136;281;Adige a Badia Polesine ;11.4892;45.0992;11;1;OD:281;NA;5;NA
137;283;Brenta a Barziza ;11.7303;45.7772;119;1;OD:283;NA;5;NA
138;284;Adige a Boara Pisani ;11.7858;45.1006;5;1;OD:284;NA;5;NA
139;285;Tesina a Bolzano Vicentino ;11.6186;45.5936;43;1;OD:285;NA;5;NA
140;286;Frassine a Borgofrassine ;11.4842;45.2442;15;1;OD:286;NA;5;NA
141;287;Bacchiglione a Bovolenta ;11.935;45.265;6;1;OD:287;NA;5;NA
142;288;Frassine a Brancaglia ;11.6389;45.2444;15;1;OD:288;NA;5;NA
143;291;Gorzone a Carmignano ;11.6439;45.137;8;1;OD:291;NA;5;NA
144;292;Musone a Castelfranco Veneto ;11.9195;45.6722;41;1;OD:292;NA;5;NA
145;293;Adige a Cavarzere ;12.0822;45.1336;1;1;OD:293;NA;5;NA
146;294;Livenza a Cessalto ;12.7997;45.6561;1;1;OD:294;NA;5;NA
147;295;Gu� a Cologna Veneta ;11.3833;45.3097;23;1;OD:295;NA;5;NA
148;296;Meschio a Cordignano ;12.4208;45.9364;48;1;OD:296;NA;5;NA
149;297;Piave a Eraclea ;12.675;45.5592;1;1;OD:297;NA;5;NA
150;298;Monticano a Fontanelle ;12.4425;45.8225;17;1;OD:298;NA;5;NA
151;299;Monticano a Gorgo al Monticano;12.53889;45.77305;9;1;OD:299;NA;5;NA
152;3;Arabba;11.87637;46.49926;1653;1;OD:3;NA;5;NA
153;300;Livenza a La Salute di Livenza ;12.6114;45.7906;9;1;OD:300;NA;5;NA
154;301;Adige a Legnago ;11.3142;45.1881;16;1;OD:301;NA;5;NA
155;302;Brenta a Limena ;11.8269;45.5092;23;1;OD:302;NA;5;NA
156;303;Bacchiglione a Longare ;11.6031;45.4836;28;1;OD:303;NA;5;NA
157;304;Gu� a Lonigo ;11.3875;45.3889;36;1;OD:304;NA;5;NA
158;306;Livenza a Meduna di Livenza ;12.6156;45.7726;8;1;OD:306;NA;5;NA
159;308;Bacchiglione a Montegalda ;11.6703;45.4356;23;1;OD:308;NA;5;NA
160;309;Piave a Nervesa della Battaglia ;12.2078;45.8306;86;1;OD:309;NA;5;NA
161;310;Monticano a Oderzo ;12.4978;45.7714;10;1;OD:310;NA;5;NA
162;312;Mincio a Peschiera Navigarda ;10.697;45.4411;69;1;OD:312;NA;5;NA
163;315;Agno a Ponte Brogliano ;11.3689;45.5831;155;1;OD:315;NA;5;NA
164;316;Piave a Ponte di Piave ;12.4578;45.6983;10;1;OD:316;NA;5;NA
165;319;Po a Porto Levante ;12.365;45.0431;1;1;OD:319;NA;5;NA
166;320;L�mene a Portogruaro ;12.675;45.7333;5;1;OD:320;NA;5;NA
167;321;Retrone a Vicenza S.Agostino ;11.5247;45.5264;34;1;OD:321;NA;5;NA
168;322;Alpone a S.Bonifacio ;11.265;45.3878;26;1;OD:322;NA;5;NA
169;323;Piave a S.Don� di Piave ;12.5653;45.6114;3;1;OD:323;NA;5;NA
170;325;Fratta a S.Salvaro ;11.4083;45.1981;14;1;OD:325;NA;5;NA
171;327;Piave a Segusino ;11.9525;45.9181;266;1;OD:327;NA;5;NA
172;328;Gorzone a Stanghella ;11.7578;45.1372;5;1;OD:328;NA;5;NA
173;329;Brenta a Stra ;11.9978;45.4025;9;1;OD:329;NA;5;NA
174;33;Follina;12.1173;45.9565;199;1;OD:33;NA;5;NA
175;330;Fratta a Valli Mocenighe ;11.5647;45.1483;9;1;OD:330;NA;5;NA
176;331;Monticano a Vazzola ;12.3986;45.8383;25;1;OD:331;NA;5;NA
177;332;Adige a Verona ;11.0008;45.4422;92;1;OD:332;NA;5;NA
178;333;Bacchiglione a Vicenza ;11.5472;45.5411;63;1;OD:333;NA;5;NA
179;334;Bacchiglione a Padova Voltabarozzo ;11.9139;45.3778;10;1;OD:334;NA;5;NA
180;345;Gallio;11.56333;45.86806;1141;1;OD:345;NA;5;NA
181;346;La Secca;12.32638;46.12167;346;1;OD:346;NA;5;NA
182;348;Roncadin Chies d'Alpago CAE;12.4039;46.17278;818;1;OD:348;NA;5;NA
183;37;Passo Falzarego;12.00704;46.51806;2138;1;OD:37;NA;5;NA
192;390;Malga Losch;11.5734;46.1545;2197;1;OD:390;NA;5;NA
197;395;Casera Coltrondo;12.2637;46.3955;1613;1;OD:395;NA;5;NA
198;396;Campomolon;11.1623;45.5223;358;1;OD:396;NA;5;NA
201;399;Po a Ficarolo ;11.4203;44.9408;8;1;OD:399;NA;5;NA
202;400;Livenza a Portobuffol� ;12.8375;45.7864;8;1;OD:400;NA;5;NA
203;401;Livenza a Motta di Livenza ;12.5356;45.849;11;1;OD:401;NA;5;NA
204;402;Biois a Cencenighe ;11.9656;46.3507;896;1;OD:402;NA;5;NA
205;403;Boite a Cancia ;12.2224;46.4306;920;1;OD:403;NA;5;NA
206;404;Astico a Pedescala ;11.3665;45.8432;371;1;OD:404;NA;5;NA
207;406;Piave a Ponte della Lasta ;12.5215;46.5366;976;1;OD:406;NA;5;NA
208;407;Posina a Stancari ;11.336;45.8051;435;1;OD:407;NA;5;NA
209;408;Bisatto a Vo' Vecchio ;11.6162;45.3237;12;1;OD:408;NA;5;NA
210;409;Chiampo;11.29394;45.53578;165;1;OD:409;NA;5;NA
